# stage=stage2 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage2,small,fp32,283,12671362
stage2,small,fp32,284,12673021
stage2,small,fp32,285,12673495
stage2,small,fp32,286,12670066
stage2,small,fp32,287,12671842
stage2,small,fp32,288,12670922
stage2,small,fp32,289,12671824
stage2,small,fp32,290,12672042
stage2,small,fp32,291,12678451
stage2,small,fp32,292,12672211
stage2,small,fp32,293,12672339
stage2,small,fp32,294,12672039
stage2,small,fp32,295,12672381
stage2,small,fp32,296,12671148
stage2,small,fp32,297,12673965
stage2,small,fp32,298,12691948
stage2,small,fp32,299,12756450
stage2,small,fp32,300,12723090
stage2,small,fp32,301,12704126
stage2,small,fp32,302,12680232
stage2,small,fp32,303,12670324
stage2,small,fp32,304,12678590
stage2,small,fp32,305,12679658
stage2,small,fp32,306,12671791
stage2,small,fp32,307,12705807
stage2,small,fp32,308,12714015
stage2,small,fp32,309,12667202
stage2,small,fp32,310,12688163
stage2,small,fp32,311,12684155
stage2,small,fp32,312,12673398
stage2,small,fp32,313,12675086
stage2,small,fp32,314,12667914
stage2,small,fp32,315,12671051
stage2,small,fp32,316,12675260
stage2,small,fp32,317,12666301
stage2,small,fp32,318,12677392
stage2,small,fp32,319,12677274
stage2,small,fp32,320,12679785
stage2,small,fp32,321,12667821
stage2,small,fp32,322,12672518
stage2,small,fp32,323,12675122
stage2,small,fp32,324,12674599
stage2,small,fp32,325,12663505
stage2,small,fp32,326,12662933
stage2,small,fp32,327,12666386
stage2,small,fp32,328,12667741
stage2,small,fp32,329,12662962
stage2,small,fp32,330,12668699
stage2,small,fp32,331,12670351
stage2,small,fp32,332,12674785
stage2,small,fp32,333,12671512
stage2,small,fp32,334,12666735
stage2,small,fp32,335,12667983
stage2,small,fp32,336,12673575
stage2,small,fp32,337,12665061
stage2,small,fp32,338,12662107
stage2,small,fp32,339,12662962
stage2,small,fp32,340,12669378
stage2,small,fp32,341,12674875
stage2,small,fp32,342,12665191
stage2,small,fp32,343,12669831
stage2,small,fp32,344,12672715
stage2,small,fp32,345,12668372
stage2,small,fp32,346,12667725
stage2,small,fp32,347,12670963
stage2,small,fp32,348,12671542
stage2,small,fp32,349,12670762
stage2,small,fp32,350,12672398
stage2,small,fp32,351,12668073
stage2,small,fp32,352,12666748
stage2,small,fp32,353,12668903
stage2,small,fp32,354,12667877
stage2,small,fp32,355,12666682
stage2,small,fp32,356,12667616
stage2,small,fp32,357,12665509
stage2,small,fp32,358,12664594
stage2,small,fp32,359,12664760
stage2,small,fp32,360,12666358
stage2,small,fp32,361,12677736
stage2,small,fp32,362,12685258
stage2,small,fp32,363,12682987
stage2,small,fp32,364,12666256
stage2,small,fp32,365,12665439
stage2,small,fp32,366,12675779
stage2,small,fp32,367,12686939
stage2,small,fp32,368,12673929
stage2,small,fp32,369,12682891
stage2,small,fp32,370,12684437
stage2,small,fp32,371,12683999
stage2,small,fp32,372,12685306
stage2,small,fp32,373,12684305
stage2,small,fp32,374,12666706
stage2,small,fp32,375,12685214
stage2,small,fp32,376,12665235
stage2,small,fp32,377,12667372
stage2,small,fp32,378,12677998
stage2,small,fp32,379,12686515
stage2,small,fp32,380,12676191
stage2,small,fp32,381,12684084
