# stage=torchscript size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
torchscript,small,fp32,278,4070399
torchscript,small,fp32,279,1047602
torchscript,small,fp32,280,1045398
torchscript,small,fp32,281,4094102
torchscript,small,fp32,282,1081031
torchscript,small,fp32,283,1068928
torchscript,small,fp32,284,4091362
torchscript,small,fp32,285,1071110
torchscript,small,fp32,286,4070008
torchscript,small,fp32,287,1083261
torchscript,small,fp32,288,1054634
torchscript,small,fp32,289,4072830
torchscript,small,fp32,290,1072071
torchscript,small,fp32,291,1052738
torchscript,small,fp32,292,4075046
torchscript,small,fp32,293,1051480
torchscript,small,fp32,294,1059982
torchscript,small,fp32,295,4071769
torchscript,small,fp32,296,1053225
torchscript,small,fp32,297,1056441
torchscript,small,fp32,298,4063509
torchscript,small,fp32,299,1044072
torchscript,small,fp32,300,1048820
torchscript,small,fp32,301,4060197
torchscript,small,fp32,302,1051002
torchscript,small,fp32,303,4068078
torchscript,small,fp32,304,1095412
torchscript,small,fp32,305,1063702
torchscript,small,fp32,306,4062702
torchscript,small,fp32,307,1067881
torchscript,small,fp32,308,1051225
torchscript,small,fp32,309,4103554
torchscript,small,fp32,310,1089681
torchscript,small,fp32,311,1065735
torchscript,small,fp32,312,4067513
torchscript,small,fp32,313,1046655
torchscript,small,fp32,314,1040860
torchscript,small,fp32,315,4053484
torchscript,small,fp32,316,1041237
torchscript,small,fp32,317,4062561
torchscript,small,fp32,318,1099630
torchscript,small,fp32,319,1071413
torchscript,small,fp32,320,4058254
torchscript,small,fp32,321,1045227
torchscript,small,fp32,322,1040047
torchscript,small,fp32,323,4069009
torchscript,small,fp32,324,1060664
torchscript,small,fp32,325,1069346
torchscript,small,fp32,326,4060234
torchscript,small,fp32,327,1041933
torchscript,small,fp32,328,1041447
torchscript,small,fp32,329,4070399
torchscript,small,fp32,330,1074862
torchscript,small,fp32,331,1062644
torchscript,small,fp32,332,4064960
torchscript,small,fp32,333,1058353
torchscript,small,fp32,334,4052408
torchscript,small,fp32,335,1055990
torchscript,small,fp32,336,1040739
torchscript,small,fp32,337,4053130
torchscript,small,fp32,338,1053131
torchscript,small,fp32,339,1044941
torchscript,small,fp32,340,4114037
torchscript,small,fp32,341,1098544
torchscript,small,fp32,342,1062971
torchscript,small,fp32,343,4077667
torchscript,small,fp32,344,1053617
torchscript,small,fp32,345,1042676
torchscript,small,fp32,346,4092721
torchscript,small,fp32,347,1076133
torchscript,small,fp32,348,4062979
torchscript,small,fp32,349,1080227
torchscript,small,fp32,350,1039788
torchscript,small,fp32,351,4050582
torchscript,small,fp32,352,1049632
torchscript,small,fp32,353,1042613
torchscript,small,fp32,354,4044290
torchscript,small,fp32,355,1042779
torchscript,small,fp32,356,1043699
torchscript,small,fp32,357,4076481
torchscript,small,fp32,358,1052460
torchscript,small,fp32,359,1046924
torchscript,small,fp32,360,4058330
torchscript,small,fp32,361,1041260
torchscript,small,fp32,362,1039622
torchscript,small,fp32,363,4053448
torchscript,small,fp32,364,1051389
torchscript,small,fp32,365,1055404
torchscript,small,fp32,366,4096585
torchscript,small,fp32,367,1048411
torchscript,small,fp32,368,4048198
torchscript,small,fp32,369,1076955
torchscript,small,fp32,370,1063310
torchscript,small,fp32,371,4064773
torchscript,small,fp32,372,1069398
torchscript,small,fp32,373,1047129
torchscript,small,fp32,374,4063089
torchscript,small,fp32,375,1046801
torchscript,small,fp32,376,1041403
torchscript,small,fp32,377,4067841
torchscript,small,fp32,378,1049282
torchscript,small,fp32,379,1093429
torchscript,small,fp32,380,4077803
torchscript,small,fp32,381,1060112
torchscript,small,fp32,382,1052815
torchscript,small,fp32,383,4054909
torchscript,small,fp32,384,1039781
torchscript,small,fp32,385,4054242
torchscript,small,fp32,386,1058786
torchscript,small,fp32,387,1064330
torchscript,small,fp32,388,4087019
torchscript,small,fp32,389,1048397
torchscript,small,fp32,390,1040839
torchscript,small,fp32,391,4091450
torchscript,small,fp32,392,1074108
torchscript,small,fp32,393,1051317
torchscript,small,fp32,394,4064806
torchscript,small,fp32,395,1046150
torchscript,small,fp32,396,1041331
torchscript,small,fp32,397,4073252
torchscript,small,fp32,398,1061784
torchscript,small,fp32,399,4088324
torchscript,small,fp32,400,1076351
torchscript,small,fp32,401,1051248
torchscript,small,fp32,402,4054326
torchscript,small,fp32,403,1049557
torchscript,small,fp32,404,1063906
torchscript,small,fp32,405,4090551
torchscript,small,fp32,406,1045021
torchscript,small,fp32,407,1036631
torchscript,small,fp32,408,4114893
torchscript,small,fp32,409,1088368
torchscript,small,fp32,410,1062540
torchscript,small,fp32,411,4076071
torchscript,small,fp32,412,1056379
torchscript,small,fp32,413,1043856
torchscript,small,fp32,414,4080835
torchscript,small,fp32,415,1060314
torchscript,small,fp32,416,4057713
torchscript,small,fp32,417,1066806
torchscript,small,fp32,418,1048736
torchscript,small,fp32,419,4063244
torchscript,small,fp32,420,1059359
torchscript,small,fp32,421,1045961
torchscript,small,fp32,422,4088552
torchscript,small,fp32,423,1069671
torchscript,small,fp32,424,1058573
torchscript,small,fp32,425,4077892
torchscript,small,fp32,426,1069821
torchscript,small,fp32,427,1067305
torchscript,small,fp32,428,4113836
torchscript,small,fp32,429,1072995
torchscript,small,fp32,430,4072035
torchscript,small,fp32,431,1078976
torchscript,small,fp32,432,1057278
torchscript,small,fp32,433,4090008
torchscript,small,fp32,434,1076274
torchscript,small,fp32,435,1057591
torchscript,small,fp32,436,4087094
torchscript,small,fp32,437,1071603
torchscript,small,fp32,438,1077840
torchscript,small,fp32,439,4095891
torchscript,small,fp32,440,1064707
torchscript,small,fp32,441,1058609
torchscript,small,fp32,442,4070667
torchscript,small,fp32,443,1072223
torchscript,small,fp32,444,4092347
torchscript,small,fp32,445,1070598
torchscript,small,fp32,446,1042929
torchscript,small,fp32,447,4059012
torchscript,small,fp32,448,1061714
torchscript,small,fp32,449,1069494
torchscript,small,fp32,450,4079905
torchscript,small,fp32,451,1050905
torchscript,small,fp32,452,1040736
torchscript,small,fp32,453,4059277
torchscript,small,fp32,454,1069554
torchscript,small,fp32,455,1059272
torchscript,small,fp32,456,4079321
torchscript,small,fp32,457,1087769
torchscript,small,fp32,458,4068045
torchscript,small,fp32,459,1074561
torchscript,small,fp32,460,1062467
torchscript,small,fp32,461,4094755
torchscript,small,fp32,462,1088328
torchscript,small,fp32,463,1073494
torchscript,small,fp32,464,4080166
torchscript,small,fp32,465,1066713
torchscript,small,fp32,466,1074795
torchscript,small,fp32,467,4087147
torchscript,small,fp32,468,1056086
torchscript,small,fp32,469,1048446
torchscript,small,fp32,470,4106151
torchscript,small,fp32,471,1076003
torchscript,small,fp32,472,4072345
torchscript,small,fp32,473,1073500
torchscript,small,fp32,474,1062509
torchscript,small,fp32,475,4079160
torchscript,small,fp32,476,1067660
torchscript,small,fp32,477,1049525
torchscript,small,fp32,478,4081066
torchscript,small,fp32,479,1055950
torchscript,small,fp32,480,1058724
torchscript,small,fp32,481,4070870
torchscript,small,fp32,482,1046875
torchscript,small,fp32,483,1042261
torchscript,small,fp32,484,4049864
torchscript,small,fp32,485,1044084
torchscript,small,fp32,486,4052481
torchscript,small,fp32,487,1088157
torchscript,small,fp32,488,1062019
torchscript,small,fp32,489,4062755
torchscript,small,fp32,490,1043665
torchscript,small,fp32,491,1034038
torchscript,small,fp32,492,4089569
torchscript,small,fp32,493,1091137
torchscript,small,fp32,494,1057416
torchscript,small,fp32,495,4075327
torchscript,small,fp32,496,1052893
torchscript,small,fp32,497,1043877
torchscript,small,fp32,498,4071003
torchscript,small,fp32,499,1104804
torchscript,small,fp32,500,4094472
torchscript,small,fp32,501,1070793
torchscript,small,fp32,502,1047292
torchscript,small,fp32,503,4075404
torchscript,small,fp32,504,1052052
torchscript,small,fp32,505,1045977
torchscript,small,fp32,506,4064539
torchscript,small,fp32,507,1054297
torchscript,small,fp32,508,1072782
torchscript,small,fp32,509,4079048
torchscript,small,fp32,510,1062228
torchscript,small,fp32,511,1069462
torchscript,small,fp32,512,4095582
torchscript,small,fp32,513,1067504
torchscript,small,fp32,514,1052070
torchscript,small,fp32,515,4108008
torchscript,small,fp32,516,1077094
torchscript,small,fp32,517,4065874
torchscript,small,fp32,518,1067931
torchscript,small,fp32,519,1070837
torchscript,small,fp32,520,4087962
torchscript,small,fp32,521,1066006
torchscript,small,fp32,522,1079338
torchscript,small,fp32,523,4081461
torchscript,small,fp32,524,1058843
