# stage=stage1 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage1,medium,fp32,326,85892620
stage1,medium,fp32,327,85795929
stage1,medium,fp32,328,85780095
stage1,medium,fp32,329,85681468
stage1,medium,fp32,330,85846434
stage1,medium,fp32,331,85775049
stage1,medium,fp32,332,85820525
stage1,medium,fp32,333,85678833
stage1,medium,fp32,334,85696393
stage1,medium,fp32,335,85750250
stage1,medium,fp32,336,85780387
stage1,medium,fp32,337,85752046
stage1,medium,fp32,338,85678715
stage1,medium,fp32,339,85810470
stage1,medium,fp32,340,85823079
stage1,medium,fp32,341,85750176
stage1,medium,fp32,342,85873178
stage1,medium,fp32,343,85744738
stage1,medium,fp32,344,85769791
stage1,medium,fp32,345,85779432
stage1,medium,fp32,346,85691125
stage1,medium,fp32,347,85658908
stage1,medium,fp32,348,85601036
stage1,medium,fp32,349,85662747
stage1,medium,fp32,350,85806390
stage1,medium,fp32,351,85814619
stage1,medium,fp32,352,85696593
stage1,medium,fp32,353,85610506
stage1,medium,fp32,354,85643169
stage1,medium,fp32,355,85625714
stage1,medium,fp32,356,85652846
stage1,medium,fp32,357,85792218
stage1,medium,fp32,358,85691813
stage1,medium,fp32,359,85711649
stage1,medium,fp32,360,85917303
stage1,medium,fp32,361,85748164
stage1,medium,fp32,362,85859359
stage1,medium,fp32,363,85841183
stage1,medium,fp32,364,85753910
stage1,medium,fp32,365,85734823
stage1,medium,fp32,366,85868915
stage1,medium,fp32,367,85864086
stage1,medium,fp32,368,85719238
stage1,medium,fp32,369,85929852
stage1,medium,fp32,370,85846934
stage1,medium,fp32,371,85746706
stage1,medium,fp32,372,85858579
stage1,medium,fp32,373,85841063
stage1,medium,fp32,374,85788125
stage1,medium,fp32,375,85832829
stage1,medium,fp32,376,85709820
stage1,medium,fp32,377,85853644
stage1,medium,fp32,378,85818595
stage1,medium,fp32,379,85888053
stage1,medium,fp32,380,85750504
stage1,medium,fp32,381,85779710
stage1,medium,fp32,382,85876501
stage1,medium,fp32,383,85875360
stage1,medium,fp32,384,85820200
stage1,medium,fp32,385,85959807
stage1,medium,fp32,386,85821674
stage1,medium,fp32,387,85705988
stage1,medium,fp32,388,85749662
stage1,medium,fp32,389,85714092
stage1,medium,fp32,390,85810405
stage1,medium,fp32,391,85674512
stage1,medium,fp32,392,85880059
stage1,medium,fp32,393,85753262
stage1,medium,fp32,394,85913566
stage1,medium,fp32,395,85822286
stage1,medium,fp32,396,85816129
stage1,medium,fp32,397,85827830
stage1,medium,fp32,398,85823506
stage1,medium,fp32,399,85770776
stage1,medium,fp32,400,85648864
stage1,medium,fp32,401,85842654
stage1,medium,fp32,402,85825956
stage1,medium,fp32,403,85848370
stage1,medium,fp32,404,85780428
stage1,medium,fp32,405,85784079
stage1,medium,fp32,406,85737824
stage1,medium,fp32,407,85732863
stage1,medium,fp32,408,85696601
stage1,medium,fp32,409,85778998
stage1,medium,fp32,410,85651014
stage1,medium,fp32,411,85718514
stage1,medium,fp32,412,85750651
stage1,medium,fp32,413,85759432
stage1,medium,fp32,414,85756276
stage1,medium,fp32,415,85820533
stage1,medium,fp32,416,85748480
stage1,medium,fp32,417,85904794
stage1,medium,fp32,418,85759107
stage1,medium,fp32,419,85719033
stage1,medium,fp32,420,85696068
stage1,medium,fp32,421,85722180
stage1,medium,fp32,422,85839380
stage1,medium,fp32,423,85785975
stage1,medium,fp32,424,85864349
stage1,medium,fp32,425,85788863
stage1,medium,fp32,426,85786300
stage1,medium,fp32,427,85843604
stage1,medium,fp32,428,85705989
stage1,medium,fp32,429,85844394
stage1,medium,fp32,430,85743707
stage1,medium,fp32,431,85749228
stage1,medium,fp32,432,85858719
stage1,medium,fp32,433,85740873
stage1,medium,fp32,434,85771734
stage1,medium,fp32,435,85702416
stage1,medium,fp32,436,85748391
stage1,medium,fp32,437,85742058
stage1,medium,fp32,438,85690155
stage1,medium,fp32,439,85811874
stage1,medium,fp32,440,85719500
stage1,medium,fp32,441,85844717
stage1,medium,fp32,442,85852472
stage1,medium,fp32,443,85761434
stage1,medium,fp32,444,85763851
stage1,medium,fp32,445,85707778
stage1,medium,fp32,446,85638059
stage1,medium,fp32,447,85745487
stage1,medium,fp32,448,85794847
stage1,medium,fp32,449,85757490
stage1,medium,fp32,450,85684428
stage1,medium,fp32,451,85783845
stage1,medium,fp32,452,85732061
stage1,medium,fp32,453,85773908
stage1,medium,fp32,454,85820147
stage1,medium,fp32,455,85716071
stage1,medium,fp32,456,85750453
stage1,medium,fp32,457,85726148
stage1,medium,fp32,458,85692759
stage1,medium,fp32,459,85735726
stage1,medium,fp32,460,85831510
stage1,medium,fp32,461,85725858
stage1,medium,fp32,462,85701252
stage1,medium,fp32,463,85749981
stage1,medium,fp32,464,85814718
stage1,medium,fp32,465,85693857
stage1,medium,fp32,466,85717063
stage1,medium,fp32,467,85754677
stage1,medium,fp32,468,85706699
stage1,medium,fp32,469,85681087
stage1,medium,fp32,470,85711799
stage1,medium,fp32,471,85888171
stage1,medium,fp32,472,85851714
stage1,medium,fp32,473,85924821
stage1,medium,fp32,474,85817352
stage1,medium,fp32,475,85871940
stage1,medium,fp32,476,85821515
stage1,medium,fp32,477,85725788
stage1,medium,fp32,478,85757487
stage1,medium,fp32,479,85780898
stage1,medium,fp32,480,85805778
stage1,medium,fp32,481,85784073
stage1,medium,fp32,482,85680190
stage1,medium,fp32,483,85832572
stage1,medium,fp32,484,85888936
stage1,medium,fp32,485,85749400
stage1,medium,fp32,486,85847895
stage1,medium,fp32,487,85787873
stage1,medium,fp32,488,85739669
stage1,medium,fp32,489,85790182
stage1,medium,fp32,490,85792729
stage1,medium,fp32,491,85765738
stage1,medium,fp32,492,85904153
stage1,medium,fp32,493,85672473
stage1,medium,fp32,494,85737372
stage1,medium,fp32,495,85798389
stage1,medium,fp32,496,85762952
stage1,medium,fp32,497,85701449
stage1,medium,fp32,498,85751576
stage1,medium,fp32,499,85832801
stage1,medium,fp32,500,85672449
stage1,medium,fp32,501,85764401
stage1,medium,fp32,502,85744263
stage1,medium,fp32,503,85655163
stage1,medium,fp32,504,85607117
stage1,medium,fp32,505,85832905
stage1,medium,fp32,506,85740613
stage1,medium,fp32,507,85833032
stage1,medium,fp32,508,85787320
stage1,medium,fp32,509,85778548
stage1,medium,fp32,510,85732138
stage1,medium,fp32,511,85925828
stage1,medium,fp32,512,85756725
stage1,medium,fp32,513,85777679
stage1,medium,fp32,514,85629474
stage1,medium,fp32,515,85711256
stage1,medium,fp32,516,85688144
stage1,medium,fp32,517,85825929
stage1,medium,fp32,518,85757207
stage1,medium,fp32,519,85787587
stage1,medium,fp32,520,85633055
stage1,medium,fp32,521,85717838
stage1,medium,fp32,522,85764869
stage1,medium,fp32,523,85719951
stage1,medium,fp32,524,85694259
stage1,medium,fp32,525,85756072
stage1,medium,fp32,526,85778779
stage1,medium,fp32,527,85776887
stage1,medium,fp32,528,85609724
stage1,medium,fp32,529,85754484
stage1,medium,fp32,530,85670165
stage1,medium,fp32,531,85821472
stage1,medium,fp32,532,85712686
stage1,medium,fp32,533,85756995
stage1,medium,fp32,534,85714049
stage1,medium,fp32,535,85716554
stage1,medium,fp32,536,85671422
stage1,medium,fp32,537,85546342
stage1,medium,fp32,538,85747881
stage1,medium,fp32,539,85731628
stage1,medium,fp32,540,85586344
