# stage=onnxruntime size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
onnxruntime,small,fp32,384,848887
onnxruntime,small,fp32,385,847485
onnxruntime,small,fp32,386,3845209
onnxruntime,small,fp32,387,841796
onnxruntime,small,fp32,388,840491
onnxruntime,small,fp32,389,839826
onnxruntime,small,fp32,390,3859196
onnxruntime,small,fp32,391,853944
onnxruntime,small,fp32,392,843947
onnxruntime,small,fp32,393,3845611
onnxruntime,small,fp32,394,845927
onnxruntime,small,fp32,395,841372
onnxruntime,small,fp32,396,840079
onnxruntime,small,fp32,397,3850134
onnxruntime,small,fp32,398,845630
onnxruntime,small,fp32,399,842060
onnxruntime,small,fp32,400,838742
onnxruntime,small,fp32,401,3844855
onnxruntime,small,fp32,402,849037
onnxruntime,small,fp32,403,853605
onnxruntime,small,fp32,404,3865099
onnxruntime,small,fp32,405,847661
onnxruntime,small,fp32,406,840910
onnxruntime,small,fp32,407,856008
onnxruntime,small,fp32,408,3873036
onnxruntime,small,fp32,409,859552
onnxruntime,small,fp32,410,839756
onnxruntime,small,fp32,411,3866175
onnxruntime,small,fp32,412,861239
onnxruntime,small,fp32,413,846694
onnxruntime,small,fp32,414,838156
onnxruntime,small,fp32,415,3850896
onnxruntime,small,fp32,416,843472
onnxruntime,small,fp32,417,842223
onnxruntime,small,fp32,418,3860072
onnxruntime,small,fp32,419,866743
onnxruntime,small,fp32,420,846672
onnxruntime,small,fp32,421,838801
onnxruntime,small,fp32,422,3859679
onnxruntime,small,fp32,423,857526
onnxruntime,small,fp32,424,844379
onnxruntime,small,fp32,425,3845764
onnxruntime,small,fp32,426,836276
onnxruntime,small,fp32,427,834355
onnxruntime,small,fp32,428,838825
onnxruntime,small,fp32,429,3848729
onnxruntime,small,fp32,430,842800
onnxruntime,small,fp32,431,838551
onnxruntime,small,fp32,432,3867845
onnxruntime,small,fp32,433,862578
onnxruntime,small,fp32,434,848399
onnxruntime,small,fp32,435,850091
onnxruntime,small,fp32,436,3865296
onnxruntime,small,fp32,437,860703
onnxruntime,small,fp32,438,849169
onnxruntime,small,fp32,439,3845493
onnxruntime,small,fp32,440,843338
onnxruntime,small,fp32,441,837601
onnxruntime,small,fp32,442,850353
onnxruntime,small,fp32,443,3895025
onnxruntime,small,fp32,444,868696
onnxruntime,small,fp32,445,852899
onnxruntime,small,fp32,446,3848904
onnxruntime,small,fp32,447,856763
onnxruntime,small,fp32,448,839160
onnxruntime,small,fp32,449,836936
onnxruntime,small,fp32,450,3849888
onnxruntime,small,fp32,451,844043
onnxruntime,small,fp32,452,840353
onnxruntime,small,fp32,453,3846928
onnxruntime,small,fp32,454,840396
onnxruntime,small,fp32,455,846629
onnxruntime,small,fp32,456,846666
onnxruntime,small,fp32,457,3866061
onnxruntime,small,fp32,458,844604
onnxruntime,small,fp32,459,836318
onnxruntime,small,fp32,460,3847661
onnxruntime,small,fp32,461,852970
onnxruntime,small,fp32,462,845127
onnxruntime,small,fp32,463,841198
onnxruntime,small,fp32,464,3863711
onnxruntime,small,fp32,465,857284
onnxruntime,small,fp32,466,846745
onnxruntime,small,fp32,467,843248
onnxruntime,small,fp32,468,3908139
onnxruntime,small,fp32,469,861046
onnxruntime,small,fp32,470,843524
onnxruntime,small,fp32,471,3851251
onnxruntime,small,fp32,472,849322
onnxruntime,small,fp32,473,842364
onnxruntime,small,fp32,474,838324
onnxruntime,small,fp32,475,3861911
onnxruntime,small,fp32,476,854091
onnxruntime,small,fp32,477,843587
onnxruntime,small,fp32,478,3849884
onnxruntime,small,fp32,479,844051
onnxruntime,small,fp32,480,844443
onnxruntime,small,fp32,481,851873
